Time,Current,Spin Coating,Increasing PPM,Temperature,Repeat Sensor Use,Concentration
22,-0.343,1,0,22,3,0.97
22,-0.0404,1,1,22,1,0.93
22,-1.57,1,1,22,1,3.18
22,-2.69,1,1,22,1,4.7
22,-3.56,1,1,22,1,6.1
22,-4.82,1,1,22,1,7.89
22,-5.12,1,1,22,1,8.02
22,-3.5,1,0,22,1,6.12
22,-2.59,1,0,22,1,4.68
22,-2.19,1,0,22,3,6.5
23,-1.48,1,0,22,3,4.2
23,-1.43,1,0,22,1,2.93
23,-0.315,1,0,22,1,1.1
23,-0.273,1,1,22,1,1.04
23,-1.16,1,1,22,1,3.12
23,-2.15,1,1,22,1,5.27
23,-2.93,1,1,22,1,7.1
23,-2.21,1,0,22,1,5.1
23,-1.24,1,0,22,1,3.62
23,-0.187,1,0,22,1,0.82
23,-0.165,1,1,22,1,0.6
23,-0.216,1,1,22,1,0.56
23,-0.559,1,1,22,1,1.49
23,-0.578,1,1,22,1,1.63
23,-0.599,1,1,22,1,1.88
23,-1.18,1,1,22,1,3.37
23,-1.37,1,1,22,1,3.75
23,-2.29,1,1,22,1,6.15
23,-2.49,1,1,22,1,6.06
23,-2.32,1,1,22,1,6.47
23,-1.2,1,0,22,1,3.64
23,-0.327,1,0,22,1,0.7
23,-0.248,1,1,10.4,1,0.95
23,-0.185,1,1,10.9,1,0.95
23,-0.191,1,1,11,1,0.95
23,-0.281,1,1,15.3,1,0.95
23,-0.214,1,1,15.4,1,0.95
23,-0.238,1,1,15.5,1,0.95
23,-0.324,1,1,20.3,1,0.95
23,-0.272,1,1,20.3,1,0.95
23,-0.268,1,1,20.5,1,0.95
23,-0.281,1,1,24.9,1,0.95
23,-0.274,1,1,24.9,1,0.95
23,-0.259,1,1,24.9,1,0.95
23,-0.307,1,1,30.1,1,0.95
23,-0.208,1,1,29.9,1,0.95
23,-0.192,1,1,29.8,1,0.95
23,-0.245,1,1,35.6,1,0.95
23,-0.201,1,1,35.2,1,0.95
23,-0.205,1,1,34.8,1,0.95
23,-0.261,1,1,40.8,1,0.95
23,-0.216,1,1,39.9,1,0.95
23,-0.203,1,1,40.5,1,0.95
23,-0.272,1,1,46.3,1,0.95
23,-0.187,1,1,45.3,1,0.95
23,-0.183,1,1,44.9,1,0.95
23,-0.0775,1,1,9.9,1,0.95
23,-0.074,1,1,10.2,1,0.95
23,-0.0902,1,1,15.2,1,0.95
23,-0.076,1,1,15,1,0.95
23,-0.105,1,1,20,1,0.95
23,-0.0978,1,1,20,1,0.95
23,-0.123,1,1,24.8,1,0.95
23,-0.103,1,1,24.8,1,0.95
23,-0.145,1,1,30,1,0.95
23,-0.135,1,1,29.5,1,0.95
23,-0.179,1,1,35,1,0.95
23,-0.145,1,1,34.5,1,0.95
23,-0.17,1,1,40,1,0.95
23,-0.136,1,1,40.2,1,0.95
23,-0.136,1,1,45.2,1,0.95
23,-0.181,1,1,45,1,0.95
23,-4.52,1,0,22,1,6.6
23,-3.14,1,0,22,1,5
23,-1.92,1,0,22,1,3.2
23,-0.87,1,0,22,1,1.3
23,-1.15,0,1,22,1,4.31
23,-1.15,0,1,22,1,4.32
23,-1.04,0,1,22,1,4.36
23,-1.1,0,1,22,1,4.38
23,-1.16,0,1,22,1,4.39
23,-1.04,0,1,22,1,4.4
23,-1.17,0,1,22,1,4.42
23,-1.05,0,1,22,1,4.43
23,-1.12,0,1,22,1,4.5
23,-1.04,0,1,22,1,4.51
23,-1.02,0,1,22,1,4.52
23,-0.267,1,1,22,1,1.04
23,-1.13,1,1,22,1,3.12
23,-2.1,1,1,22,1,5.27
23,-2.86,1,1,22,1,7.1
23,-2.21,1,0,22,1,5.1
23,-1.22,1,0,22,1,3.62
23,-0.185,1,0,22,1,0.82
23,-2.68,1,0,22,1,7.94
23,-0.233,1,1,22,2,0.76
23,-0.528,1,1,22,2,1.1
23,-1.39,1,1,22,2,3.2
23,-1.87,1,1,22,2,5.9
23,-3.26,1,1,22,2,7.39
23,-3.47,1,1,22,2,7.89
23,-2.34,1,0,22,2,5.98
23,-0.989,1,0,22,2,2.62
23,-0.347,1,0,22,2,0.86
23,-0.343,1,1,22,3,0.88
23,-0.82,1,1,22,3,2.12
23,-1.59,1,1,22,3,4.35
23,-2.44,1,1,22,3,6.26
23,-3,1,1,22,3,7.44
23,-2.9,1,1,22,3,8.71
23,-3.19,1,1,22,3,8.39
23,-0.952,1,0,22,3,2.71
23,-0.338,1,0,22,3,0.97
23,-0.0379,1,1,22,1,0.93
23,-1.5,1,1,22,1,3.18
23,-2.6,1,1,22,1,4.7
23,-3.46,1,1,22,1,6.1
23,-4.69,1,1,22,1,7.89
23,-5.01,1,1,22,1,8.02
23,-3.41,1,0,22,1,6.12
23,-2.52,1,0,22,1,4.68
23,-2.15,1,0,22,3,6.5
24,-1.46,1,0,22,3,4.2
24,-1.38,1,0,22,1,2.93
24,-0.312,1,0,22,1,1.1
24,-0.267,1,1,22,1,1.04
24,-1.13,1,1,22,1,3.12
24,-2.1,1,1,22,1,5.27
24,-2.86,1,1,22,1,7.1
24,-2.15,1,0,22,1,5.1
24,-1.22,1,0,22,1,3.62
24,-0.185,1,0,22,1,0.82
24,-0.161,1,1,22,1,0.6
24,-0.212,1,1,22,1,0.56
24,-0.548,1,1,22,1,1.49
24,-0.565,1,1,22,1,1.63
24,-0.587,1,1,22,1,1.88
24,-1.14,1,1,22,1,3.37
24,-1.33,1,1,22,1,3.75
24,-2.21,1,1,22,1,6.15
24,-2.41,1,1,22,1,6.06
24,-2.26,1,1,22,1,6.47
24,-1.17,1,0,22,1,3.64
24,-0.32,1,0,22,1,0.7
24,-0.241,1,1,10.4,1,0.95
24,-0.183,1,1,10.9,1,0.95
24,-0.188,1,1,11,1,0.95
24,-0.274,1,1,15.3,1,0.95
24,-0.211,1,1,15.4,1,0.95
24,-0.234,1,1,15.5,1,0.95
24,-0.316,1,1,20.3,1,0.95
24,-0.268,1,1,20.3,1,0.95
24,-0.263,1,1,20.5,1,0.95
24,-0.277,1,1,24.9,1,0.95
24,-0.272,1,1,24.9,1,0.95
24,-0.255,1,1,24.9,1,0.95
24,-0.299,1,1,30.1,1,0.95
24,-0.205,1,1,29.9,1,0.95
24,-0.191,1,1,29.8,1,0.95
24,-0.241,1,1,35.6,1,0.95
24,-0.198,1,1,35.2,1,0.95
24,-0.205,1,1,34.8,1,0.95
24,-0.257,1,1,40.8,1,0.95
24,-0.215,1,1,39.9,1,0.95
24,-0.201,1,1,40.5,1,0.95
24,-0.268,1,1,46.3,1,0.95
24,-0.185,1,1,45.3,1,0.95
24,-0.182,1,1,44.9,1,0.95
24,-0.0755,1,1,9.9,1,0.95
24,-0.0733,1,1,10.2,1,0.95
24,-0.089,1,1,15.2,1,0.95
24,-0.0755,1,1,15,1,0.95
24,-0.104,1,1,20,1,0.95
24,-0.0965,1,1,20,1,0.95
24,-0.12,1,1,24.8,1,0.95
24,-0.102,1,1,24.8,1,0.95
24,-0.142,1,1,30,1,0.95
24,-0.133,1,1,29.5,1,0.95
24,-0.177,1,1,35,1,0.95
24,-0.144,1,1,34.5,1,0.95
24,-0.17,1,1,40,1,0.95
24,-0.133,1,1,40.2,1,0.95
24,-0.136,1,1,45.2,1,0.95
24,-0.182,1,1,45,1,0.95
24,-4.42,1,0,22,1,6.6
24,-3.06,1,0,22,1,5
24,-1.88,1,0,22,1,3.2
24,-0.858,1,0,22,1,1.3
24,-1.13,0,1,22,1,4.31
24,-1.14,0,1,22,1,4.32
24,-1.02,0,1,22,1,4.36
24,-1.09,0,1,22,1,4.38
24,-1.14,0,1,22,1,4.39
24,-1.03,0,1,22,1,4.4
24,-1.14,0,1,22,1,4.42
24,-1.02,0,1,22,1,4.43
24,-1.12,0,1,22,1,4.5
24,-1.02,0,1,22,1,4.51
24,-0.997,0,1,22,1,4.52
24,-0.263,1,1,22,1,1.04
24,-1.1,1,1,22,1,3.12
24,-2.06,1,1,22,1,5.27
24,-2.8,1,1,22,1,7.1
24,-2.15,1,0,22,1,5.1
24,-1.2,1,0,22,1,3.62
24,-0.182,1,0,22,1,0.82
24,-2.64,1,0,22,1,7.94
24,-0.226,1,1,22,2,0.76
24,-0.518,1,1,22,2,1.1
24,-1.36,1,1,22,2,3.2
24,-1.85,1,1,22,2,5.9
24,-3.19,1,1,22,2,7.39
24,-3.39,1,1,22,2,7.89
24,-2.29,1,0,22,2,5.98
24,-0.967,1,0,22,2,2.62
24,-0.339,1,0,22,2,0.86
24,-0.335,1,1,22,3,0.88
24,-0.801,1,1,22,3,2.12
24,-1.56,1,1,22,3,4.35
24,-2.39,1,1,22,3,6.26
24,-2.94,1,1,22,3,7.44
24,-2.85,1,1,22,3,8.71
24,-3.13,1,1,22,3,8.39
24,-0.93,1,0,22,3,2.71
24,-0.333,1,0,22,3,0.97
24,-0.0357,1,1,22,1,0.93
24,-1.43,1,1,22,1,3.18
24,-2.52,1,1,22,1,4.7
24,-3.36,1,1,22,1,6.1
24,-4.57,1,1,22,1,7.89
24,-4.89,1,1,22,1,8.02
24,-3.33,1,0,22,1,6.12
24,-2.46,1,0,22,1,4.68
24,-2.11,1,0,22,3,6.5
25,-1.43,1,0,22,3,4.2
25,-1.33,1,0,22,1,2.93
25,-0.309,1,0,22,1,1.1
25,-0.263,1,1,22,1,1.04
25,-1.1,1,1,22,1,3.12
25,-2.06,1,1,22,1,5.27
25,-2.8,1,1,22,1,7.1
25,-2.1,1,0,22,1,5.1
25,-1.2,1,0,22,1,3.62
25,-0.182,1,0,22,1,0.82
25,-0.159,1,1,22,1,0.6
25,-0.209,1,1,22,1,0.56
25,-0.536,1,1,22,1,1.49
25,-0.551,1,1,22,1,1.63
25,-0.572,1,1,22,1,1.88
25,-1.11,1,1,22,1,3.37
25,-1.29,1,1,22,1,3.75
25,-2.14,1,1,22,1,6.15
25,-2.33,1,1,22,1,6.06
25,-2.2,1,1,22,1,6.47
25,-1.13,1,0,22,1,3.64
25,-0.315,1,0,22,1,0.7
25,-0.235,1,1,10.4,1,0.95
25,-0.18,1,1,10.9,1,0.95
25,-0.186,1,1,11,1,0.95
25,-0.267,1,1,15.3,1,0.95
25,-0.209,1,1,15.4,1,0.95
25,-0.231,1,1,15.5,1,0.95
25,-0.309,1,1,20.3,1,0.95
25,-0.265,1,1,20.3,1,0.95
25,-0.261,1,1,20.5,1,0.95
25,-0.273,1,1,24.9,1,0.95
25,-0.269,1,1,24.9,1,0.95
25,-0.252,1,1,24.9,1,0.95
25,-0.291,1,1,30.1,1,0.95
25,-0.203,1,1,29.9,1,0.95
25,-0.19,1,1,29.8,1,0.95
25,-0.237,1,1,35.6,1,0.95
25,-0.196,1,1,35.2,1,0.95
25,-0.204,1,1,34.8,1,0.95
25,-0.252,1,1,40.8,1,0.95
25,-0.213,1,1,39.9,1,0.95
25,-0.198,1,1,40.5,1,0.95
25,-0.262,1,1,46.3,1,0.95
25,-0.184,1,1,45.3,1,0.95
25,-0.183,1,1,44.9,1,0.95
25,-0.0742,1,1,9.9,1,0.95
25,-0.0722,1,1,10.2,1,0.95
25,-0.0882,1,1,15.2,1,0.95
25,-0.0746,1,1,15,1,0.95
25,-0.102,1,1,20,1,0.95
25,-0.0952,1,1,20,1,0.95
25,-0.12,1,1,24.8,1,0.95
25,-0.101,1,1,24.8,1,0.95
25,-0.14,1,1,30,1,0.95
25,-0.133,1,1,29.5,1,0.95
25,-0.174,1,1,35,1,0.95
25,-0.143,1,1,34.5,1,0.95
25,-0.169,1,1,40,1,0.95
25,-0.132,1,1,40.2,1,0.95
25,-0.134,1,1,45.2,1,0.95
25,-0.181,1,1,45,1,0.95
25,-4.34,1,0,22,1,6.6
25,-2.99,1,0,22,1,5
25,-1.84,1,0,22,1,3.2
25,-0.847,1,0,22,1,1.3
25,-1.11,0,1,22,1,4.31
25,-1.11,0,1,22,1,4.32
25,-1.01,0,1,22,1,4.36
25,-1.07,0,1,22,1,4.38
25,-1.13,0,1,22,1,4.39
25,-1.02,0,1,22,1,4.4
25,-1.12,0,1,22,1,4.42
25,-1.01,0,1,22,1,4.43
25,-1.1,0,1,22,1,4.5
25,-1.01,0,1,22,1,4.51
25,-0.976,0,1,22,1,4.52
25,-0.258,1,1,22,1,1.04
25,-1.08,1,1,22,1,3.12
25,-2.01,1,1,22,1,5.27
25,-2.74,1,1,22,1,7.1
25,-2.1,1,0,22,1,5.1
25,-1.18,1,0,22,1,3.62
25,-0.179,1,0,22,1,0.82
25,-2.59,1,0,22,1,7.94
25,-0.22,1,1,22,2,0.76
25,-0.508,1,1,22,2,1.1
25,-1.33,1,1,22,2,3.2
25,-1.83,1,1,22,2,5.9
25,-3.12,1,1,22,2,7.39
25,-3.32,1,1,22,2,7.89
25,-2.24,1,0,22,2,5.98
25,-0.949,1,0,22,2,2.62
25,-0.331,1,0,22,2,0.86
25,-0.327,1,1,22,3,0.88
25,-0.782,1,1,22,3,2.12
25,-1.54,1,1,22,3,4.35
25,-2.34,1,1,22,3,6.26
25,-2.88,1,1,22,3,7.44
25,-2.8,1,1,22,3,8.71
25,-3.07,1,1,22,3,8.39
25,-0.911,1,0,22,3,2.71
25,-0.329,1,0,22,3,0.97
25,-0.0339,1,1,22,1,0.93
25,-1.37,1,1,22,1,3.18
25,-2.44,1,1,22,1,4.7
25,-3.28,1,1,22,1,6.1
25,-4.48,1,1,22,1,7.89
25,-4.78,1,1,22,1,8.02
25,-3.26,1,0,22,1,6.12
25,-2.4,1,0,22,1,4.68
25,-2.07,1,0,22,3,6.5
26,-1.41,1,0,22,3,4.2
26,-1.29,1,0,22,1,2.93
26,-0.306,1,0,22,1,1.1
26,-0.258,1,1,22,1,1.04
26,-1.08,1,1,22,1,3.12
26,-2.01,1,1,22,1,5.27
26,-2.74,1,1,22,1,7.1
26,-2.06,1,0,22,1,5.1
26,-1.18,1,0,22,1,3.62
26,-0.179,1,0,22,1,0.82
26,-0.156,1,1,22,1,0.6
26,-0.205,1,1,22,1,0.56
26,-0.525,1,1,22,1,1.49
26,-0.54,1,1,22,1,1.63
26,-0.559,1,1,22,1,1.88
26,-1.08,1,1,22,1,3.37
26,-1.25,1,1,22,1,3.75
26,-2.08,1,1,22,1,6.15
26,-2.26,1,1,22,1,6.06
26,-2.15,1,1,22,1,6.47
26,-1.12,1,0,22,1,3.64
26,-0.31,1,0,22,1,0.7
26,-0.229,1,1,10.4,1,0.95
26,-0.177,1,1,10.9,1,0.95
26,-0.184,1,1,11,1,0.95
26,-0.262,1,1,15.3,1,0.95
26,-0.207,1,1,15.4,1,0.95
26,-0.228,1,1,15.5,1,0.95
26,-0.303,1,1,20.3,1,0.95
26,-0.261,1,1,20.3,1,0.95
26,-0.258,1,1,20.5,1,0.95
26,-0.27,1,1,24.9,1,0.95
26,-0.267,1,1,24.9,1,0.95
26,-0.248,1,1,24.9,1,0.95
26,-0.285,1,1,30.1,1,0.95
26,-0.201,1,1,29.9,1,0.95
26,-0.188,1,1,29.8,1,0.95
26,-0.233,1,1,35.6,1,0.95
26,-0.194,1,1,35.2,1,0.95
26,-0.204,1,1,34.8,1,0.95
26,-0.249,1,1,40.8,1,0.95
26,-0.211,1,1,39.9,1,0.95
26,-0.198,1,1,40.5,1,0.95
26,-0.255,1,1,46.3,1,0.95
26,-0.184,1,1,45.3,1,0.95
26,-0.183,1,1,44.9,1,0.95
26,-0.0726,1,1,9.9,1,0.95
26,-0.071,1,1,10.2,1,0.95
26,-0.0873,1,1,15.2,1,0.95
26,-0.0745,1,1,15,1,0.95
26,-0.1,1,1,20,1,0.95
26,-0.0949,1,1,20,1,0.95
26,-0.118,1,1,24.8,1,0.95
26,-0.1,1,1,24.8,1,0.95
26,-0.138,1,1,30,1,0.95
26,-0.132,1,1,29.5,1,0.95
26,-0.172,1,1,35,1,0.95
26,-0.142,1,1,34.5,1,0.95
26,-0.169,1,1,40,1,0.95
26,-0.13,1,1,40.2,1,0.95
26,-0.133,1,1,45.2,1,0.95
26,-0.181,1,1,45,1,0.95
26,-4.25,1,0,22,1,6.6
26,-2.93,1,0,22,1,5
26,-1.8,1,0,22,1,3.2
26,-0.832,1,0,22,1,1.3
26,-1.09,0,1,22,1,4.31
26,-1.1,0,1,22,1,4.32
26,-0.996,0,1,22,1,4.36
26,-1.06,0,1,22,1,4.38
26,-1.1,0,1,22,1,4.39
26,-1.01,0,1,22,1,4.4
26,-1.11,0,1,22,1,4.42
26,-0.994,0,1,22,1,4.43
26,-1.08,0,1,22,1,4.5
26,-1.01,0,1,22,1,4.51
26,-0.962,0,1,22,1,4.52
26,-0.254,1,1,22,1,1.04
26,-1.05,1,1,22,1,3.12
26,-1.97,1,1,22,1,5.27
26,-2.69,1,1,22,1,7.1
26,-2.06,1,0,22,1,5.1
26,-1.16,1,0,22,1,3.62
26,-0.177,1,0,22,1,0.82
26,-2.55,1,0,22,1,7.94
26,-0.213,1,1,22,2,0.76
26,-0.498,1,1,22,2,1.1
26,-1.3,1,1,22,2,3.2
26,-1.81,1,1,22,2,5.9
26,-3.05,1,1,22,2,7.39
26,-3.26,1,1,22,2,7.89
26,-2.2,1,0,22,2,5.98
26,-0.929,1,0,22,2,2.62
26,-0.324,1,0,22,2,0.86
26,-0.319,1,1,22,3,0.88
26,-0.767,1,1,22,3,2.12
26,-1.51,1,1,22,3,4.35
26,-2.29,1,1,22,3,6.26
26,-2.82,1,1,22,3,7.44
26,-2.76,1,1,22,3,8.71
26,-3.01,1,1,22,3,8.39
26,-0.894,1,0,22,3,2.71
26,-0.325,1,0,22,3,0.97
26,-0.0327,1,1,22,1,0.93
26,-1.31,1,1,22,1,3.18
26,-2.38,1,1,22,1,4.7
26,-3.2,1,1,22,1,6.1
26,-4.39,1,1,22,1,7.89
26,-4.67,1,1,22,1,8.02
26,-3.19,1,0,22,1,6.12
26,-2.35,1,0,22,1,4.68
26,-2.04,1,0,22,3,6.5
27,-1.39,1,0,22,3,4.2
27,-1.25,1,0,22,1,2.93
27,-0.303,1,0,22,1,1.1
27,-0.254,1,1,22,1,1.04
27,-1.05,1,1,22,1,3.12
27,-1.97,1,1,22,1,5.27
27,-2.69,1,1,22,1,7.1
27,-2.01,1,0,22,1,5.1
27,-1.16,1,0,22,1,3.62
27,-0.177,1,0,22,1,0.82
27,-0.153,1,1,22,1,0.6
27,-0.202,1,1,22,1,0.56
27,-0.516,1,1,22,1,1.49
27,-0.532,1,1,22,1,1.63
27,-0.549,1,1,22,1,1.88
27,-1.05,1,1,22,1,3.37
27,-1.22,1,1,22,1,3.75
27,-2.02,1,1,22,1,6.15
27,-2.2,1,1,22,1,6.06
27,-2.1,1,1,22,1,6.47
27,-1.1,1,0,22,1,3.64
27,-0.305,1,0,22,1,0.7
27,-0.225,1,1,10.4,1,0.95
27,-0.175,1,1,10.9,1,0.95
27,-0.182,1,1,11,1,0.95
27,-0.256,1,1,15.3,1,0.95
27,-0.205,1,1,15.4,1,0.95
27,-0.226,1,1,15.5,1,0.95
27,-0.297,1,1,20.3,1,0.95
27,-0.257,1,1,20.3,1,0.95
27,-0.255,1,1,20.5,1,0.95
27,-0.266,1,1,24.9,1,0.95
27,-0.263,1,1,24.9,1,0.95
27,-0.246,1,1,24.9,1,0.95
27,-0.28,1,1,30.1,1,0.95
27,-0.199,1,1,29.9,1,0.95
27,-0.187,1,1,29.8,1,0.95
27,-0.23,1,1,35.6,1,0.95
27,-0.194,1,1,35.2,1,0.95
27,-0.203,1,1,34.8,1,0.95
27,-0.246,1,1,40.8,1,0.95
27,-0.209,1,1,39.9,1,0.95
27,-0.197,1,1,40.5,1,0.95
27,-0.252,1,1,46.3,1,0.95
27,-0.185,1,1,45.3,1,0.95
27,-0.183,1,1,44.9,1,0.95
27,-0.0717,1,1,9.9,1,0.95
27,-0.07,1,1,10.2,1,0.95
27,-0.0862,1,1,15.2,1,0.95
27,-0.0735,1,1,15,1,0.95
27,-0.0994,1,1,20,1,0.95
27,-0.094,1,1,20,1,0.95
27,-0.116,1,1,24.8,1,0.95
27,-0.0989,1,1,24.8,1,0.95
27,-0.137,1,1,30,1,0.95
27,-0.131,1,1,29.5,1,0.95
27,-0.168,1,1,35,1,0.95
27,-0.141,1,1,34.5,1,0.95
27,-0.168,1,1,40,1,0.95
27,-0.13,1,1,40.2,1,0.95
27,-0.132,1,1,45.2,1,0.95
27,-0.18,1,1,45,1,0.95
27,-4.16,1,0,22,1,6.6
27,-2.87,1,0,22,1,5
27,-1.77,1,0,22,1,3.2
27,-0.82,1,0,22,1,1.3
27,-1.07,0,1,22,1,4.31
27,-1.08,0,1,22,1,4.32
27,-0.984,0,1,22,1,4.36
27,-1.04,0,1,22,1,4.38
27,-1.09,0,1,22,1,4.39
27,-1,0,1,22,1,4.4
27,-1.1,0,1,22,1,4.42
27,-0.977,0,1,22,1,4.43
27,-1.06,0,1,22,1,4.5
27,-0.979,0,1,22,1,4.51
27,-0.954,0,1,22,1,4.52
27,-0.251,1,1,22,1,1.04
27,-1.03,1,1,22,1,3.12
27,-1.93,1,1,22,1,5.27
27,-2.64,1,1,22,1,7.1
27,-2.01,1,0,22,1,5.1
27,-1.15,1,0,22,1,3.62
27,-0.175,1,0,22,1,0.82
27,-2.51,1,0,22,1,7.94
27,-0.207,1,1,22,2,0.76
27,-0.488,1,1,22,2,1.1
27,-1.27,1,1,22,2,3.2
27,-1.8,1,1,22,2,5.9
27,-2.99,1,1,22,2,7.39
27,-3.2,1,1,22,2,7.89
27,-2.16,1,0,22,2,5.98
27,-0.912,1,0,22,2,2.62
27,-0.317,1,0,22,2,0.86
27,-0.313,1,1,22,3,0.88
27,-0.749,1,1,22,3,2.12
27,-1.48,1,1,22,3,4.35
27,-2.25,1,1,22,3,6.26
27,-2.77,1,1,22,3,7.44
27,-2.71,1,1,22,3,8.71
27,-2.96,1,1,22,3,8.39
27,-0.878,1,0,22,3,2.71
27,-0.321,1,0,22,3,0.97
27,-0.0312,1,1,22,1,0.93
27,-1.26,1,1,22,1,3.18
27,-2.32,1,1,22,1,4.7
27,-3.13,1,1,22,1,6.1
27,-4.31,1,1,22,1,7.89
27,-4.59,1,1,22,1,8.02
27,-3.13,1,0,22,1,6.12
27,-2.3,1,0,22,1,4.68
27,-2,1,0,22,3,6.5
28,-1.37,1,0,22,3,4.2
28,-1.22,1,0,22,1,2.93
28,-0.301,1,0,22,1,1.1
28,-0.251,1,1,22,1,1.04
28,-1.03,1,1,22,1,3.12
28,-1.93,1,1,22,1,5.27
28,-2.64,1,1,22,1,7.1
28,-1.97,1,0,22,1,5.1
28,-1.15,1,0,22,1,3.62
28,-0.175,1,0,22,1,0.82
28,-0.151,1,1,22,1,0.6
28,-0.2,1,1,22,1,0.56
28,-0.508,1,1,22,1,1.49
28,-0.523,1,1,22,1,1.63
28,-0.539,1,1,22,1,1.88
28,-1.02,1,1,22,1,3.37
28,-1.19,1,1,22,1,3.75
28,-1.96,1,1,22,1,6.15
28,-2.14,1,1,22,1,6.06
28,-2.06,1,1,22,1,6.47
28,-1.07,1,0,22,1,3.64
28,-0.302,1,0,22,1,0.7
28,-0.221,1,1,10.4,1,0.95
28,-0.173,1,1,10.9,1,0.95
28,-0.179,1,1,11,1,0.95
28,-0.252,1,1,15.3,1,0.95
28,-0.204,1,1,15.4,1,0.95
28,-0.223,1,1,15.5,1,0.95
28,-0.291,1,1,20.3,1,0.95
28,-0.255,1,1,20.3,1,0.95
28,-0.252,1,1,20.5,1,0.95
28,-0.263,1,1,24.9,1,0.95
28,-0.26,1,1,24.9,1,0.95
28,-0.243,1,1,24.9,1,0.95
28,-0.274,1,1,30.1,1,0.95
28,-0.197,1,1,29.9,1,0.95
28,-0.187,1,1,29.8,1,0.95
28,-0.227,1,1,35.6,1,0.95
28,-0.193,1,1,35.2,1,0.95
28,-0.202,1,1,34.8,1,0.95
28,-0.244,1,1,40.8,1,0.95
28,-0.207,1,1,39.9,1,0.95
28,-0.195,1,1,40.5,1,0.95
28,-0.251,1,1,46.3,1,0.95
28,-0.185,1,1,45.3,1,0.95
28,-0.183,1,1,44.9,1,0.95
28,-0.0707,1,1,9.9,1,0.95
28,-0.0693,1,1,10.2,1,0.95
28,-0.0851,1,1,15.2,1,0.95
28,-0.0733,1,1,15,1,0.95
28,-0.0981,1,1,20,1,0.95
28,-0.0932,1,1,20,1,0.95
28,-0.115,1,1,24.8,1,0.95
28,-0.0984,1,1,24.8,1,0.95
28,-0.134,1,1,30,1,0.95
28,-0.131,1,1,29.5,1,0.95
28,-0.166,1,1,35,1,0.95
28,-0.14,1,1,34.5,1,0.95
28,-0.166,1,1,40,1,0.95
28,-0.128,1,1,40.2,1,0.95
28,-0.132,1,1,45.2,1,0.95
28,-0.179,1,1,45,1,0.95
28,-4.08,1,0,22,1,6.6
28,-2.82,1,0,22,1,5
28,-1.74,1,0,22,1,3.2
28,-0.81,1,0,22,1,1.3
28,-1.05,0,1,22,1,4.31
28,-1.06,0,1,22,1,4.32
28,-0.965,0,1,22,1,4.36
28,-1.02,0,1,22,1,4.38
28,-1.07,0,1,22,1,4.39
28,-0.994,0,1,22,1,4.4
28,-1.08,0,1,22,1,4.42
28,-0.967,0,1,22,1,4.43
28,-1.05,0,1,22,1,4.5
28,-0.971,0,1,22,1,4.51
28,-0.932,0,1,22,1,4.52
28,-0.248,1,1,22,1,1.04
28,-1.01,1,1,22,1,3.12
28,-1.89,1,1,22,1,5.27
28,-2.6,1,1,22,1,7.1
28,-1.97,1,0,22,1,5.1
28,-1.13,1,0,22,1,3.62
28,-0.172,1,0,22,1,0.82
28,-2.47,1,0,22,1,7.94
28,-0.201,1,1,22,2,0.76
28,-0.478,1,1,22,2,1.1
28,-1.25,1,1,22,2,3.2
28,-1.78,1,1,22,2,5.9
28,-2.93,1,1,22,2,7.39
28,-3.14,1,1,22,2,7.89
28,-2.12,1,0,22,2,5.98
28,-0.899,1,0,22,2,2.62
28,-0.311,1,0,22,2,0.86
28,-0.307,1,1,22,3,0.88
28,-0.733,1,1,22,3,2.12
28,-1.46,1,1,22,3,4.35
28,-2.21,1,1,22,3,6.26
28,-2.72,1,1,22,3,7.44
28,-2.67,1,1,22,3,8.71
28,-2.91,1,1,22,3,8.39
28,-0.86,1,0,22,3,2.71
28,-0.317,1,0,22,3,0.97
28,-0.0295,1,1,22,1,0.93
28,-1.22,1,1,22,1,3.18
28,-2.26,1,1,22,1,4.7
28,-3.06,1,1,22,1,6.1
28,-4.23,1,1,22,1,7.89
28,-4.52,1,1,22,1,8.02
28,-3.07,1,0,22,1,6.12
28,-2.26,1,0,22,1,4.68
28,-1.97,1,0,22,3,6.5
29,-1.35,1,0,22,3,4.2
29,-1.18,1,0,22,1,2.93
29,-0.299,1,0,22,1,1.1
29,-0.248,1,1,22,1,1.04
29,-1.01,1,1,22,1,3.12
29,-1.89,1,1,22,1,5.27
29,-2.6,1,1,22,1,7.1
29,-1.93,1,0,22,1,5.1
29,-1.13,1,0,22,1,3.62
29,-0.172,1,0,22,1,0.82
29,-0.149,1,1,22,1,0.6
29,-0.198,1,1,22,1,0.56
29,-0.498,1,1,22,1,1.49
29,-0.518,1,1,22,1,1.63
29,-0.53,1,1,22,1,1.88
29,-0.999,1,1,22,1,3.37
29,-1.16,1,1,22,1,3.75
29,-1.91,1,1,22,1,6.15
29,-2.09,1,1,22,1,6.06
29,-2.02,1,1,22,1,6.47
29,-1.05,1,0,22,1,3.64
29,-0.298,1,0,22,1,0.7
29,-0.217,1,1,10.4,1,0.95
29,-0.171,1,1,10.9,1,0.95
29,-0.178,1,1,11,1,0.95
29,-0.247,1,1,15.3,1,0.95
29,-0.202,1,1,15.4,1,0.95
29,-0.221,1,1,15.5,1,0.95
29,-0.287,1,1,20.3,1,0.95
29,-0.252,1,1,20.3,1,0.95
